SK_ID_CURR,TARGET
102147,0.10294706273733621
102151,0.0857468158797729
102158,0.0918784522368225
102159,0.07514741019237349
102162,0.07082110363200604
102165,0.08010294896078454
102166,0.09979674492993529
102174,0.06659580134981043
102193,0.13331349644400056
102198,0.08604432629924755
102205,0.10364633864829673
102206,0.09662809482927043
102218,0.0889240876043326
102221,0.09469234158585915
102230,0.08575296855530559
102238,0.08722923198438236
102248,0.06409424485662997
102252,0.10357999673137627
102259,0.06481367780762806
102262,0.10012588698830012
102273,0.06953038498327588
102286,0.08925598932341079
102293,0.08093516324070145
102294,0.058863480450259645
102296,0.07196763029236199
102298,0.1058144921306222
102303,0.0745791766398707
102309,0.09191833722641271
102315,0.06724843778373074
102340,0.07589076281374921
102342,0.06710907415946891
102344,0.08387907881595269
102346,0.10969706992908865
102347,0.0641945386425404
102374,0.1073553288010371
102380,0.10326215115721231
102387,0.08228529530639563
102393,0.07553438874482123
102403,0.08231505385554361
102413,0.08862534118816191
102414,0.06629842254423353
102415,0.07874218371574383
102416,0.0830905688706712
102439,0.08874468927614806
102441,0.08318652117261259
102443,0.07745840012926727
102444,0.10017198835127379
102445,0.14366751627426227
102448,0.07040242549428462
102449,0.09109741911073857
102450,0.13216269050662374
102456,0.07400147094336007
102458,0.0946394906611068
102459,0.077632197664814
102465,0.053147644656779965
102470,0.12923548385971725
102471,0.06270719926269437
102475,0.11551324034470804
102476,0.10815820084297421
102506,0.06986707951159
102509,0.0685954759651753
102519,0.08168676521977225
102522,0.07301512264180215
102545,0.07053881706486768
102549,0.12093648138350008
102562,0.06685411799976897
102563,0.07905049899406318
102568,0.10156963545310094
102582,0.11159291341848956
102592,0.05686062375795129
102597,0.08191071932165107
102605,0.09837308469011878
102614,0.09193756651100865
102617,0.09320864275921686
102634,0.06432513984439803
102652,0.06269731907994579
102655,0.04587062609025402
102671,0.05739002449323189
102694,0.0775716659807805
102701,0.10109617315132284
102703,0.04887155445697042
102704,0.06735760672310953
102713,0.04204213040876185
102720,0.09054253977584849
102731,0.07238134215165455
102733,0.07557188764964463
102749,0.10596505968008464
102755,0.0690600013433021
102763,0.07815647659757623
102770,0.10500038366380447
102772,0.09236972251350986
102799,0.09172864226445374
102838,0.08503616742356464
102854,0.07707068581097187
102862,0.12097025758538264
102863,0.09061210459272465
102867,0.07041831683598865
102868,0.06861251151597463
102878,0.08837566201992873
102887,0.08725919247497986
102898,0.1077802555504389
102904,0.08165214735146378
102912,0.12852999121541267
102919,0.0627757283825799
102927,0.07425358561487053
102932,0.09563832964168492
102933,0.1368091765273572
102935,0.05625200297585905
102958,0.09806509758629957
102969,0.09543803409007438
102971,0.07393994087810998
102975,0.06661637369145826
102979,0.10170182295754432
102982,0.05947902855460296
102987,0.12172227266875504
102989,0.08299039368514924
102995,0.0862774112935169
102996,0.08698854034685688
103000,0.056484695941275066
103001,0.10488469353816776
103004,0.07966773138365262
103010,0.08303654484713897
103025,0.10538782255490997
103029,0.09933472654839269
103046,0.0933108192300879
103056,0.0787537726042385
103062,0.07845739932073509
103078,0.10320293369113687
103083,0.05900544205303056
103092,0.08799975185786525
103096,0.0821600231585305
103097,0.1179426984657265
103102,0.1265272105429786
103112,0.08908045982423415
103132,0.057079594762277135
103144,0.08594249935324909
103145,0.0805369562799385
103146,0.0676776701057706
103147,0.10786574784611573
103158,0.07723811606545627
103171,0.11038692497844477
103173,0.06148934095306708
103184,0.09293619982012269
103195,0.09820546589208395
103196,0.06069598465671533
103206,0.07460204399247276
103230,0.08525095678251475
103231,0.10639885569016637
103232,0.09087318337429362
103239,0.12440733786643454
103240,0.08272354456614255
103243,0.06837233332339658
103252,0.09779028315083078
103258,0.07610042948663559
103259,0.09988203197754304
103279,0.07055949117307161
103280,0.052791034722650905
103286,0.08335814207610052
103287,0.12284864936840699
103290,0.08897866311091328
103298,0.09136590008954636
103315,0.04880502883128639
103319,0.07657615270066778
103334,0.11258192678540514
103336,0.11380177509928895
103345,0.08683937812665755
103368,0.07651773992922987
103371,0.1051205608560754
103377,0.07156047896113614
103398,0.061030380182344315
103404,0.06060078251822249
103408,0.10711600200562287
103410,0.07632923645816679
103418,0.07299238594873174
103420,0.11458063446604837
103432,0.10313850288148362
103433,0.07031519971955613
103436,0.06415979976569829
103440,0.08347147994376014
103453,0.07787948970407363
103459,0.1050784375950551
103460,0.08075649570098217
103461,0.06319909512677961
103462,0.09080286327859771
103473,0.09539329420685515
103474,0.05223652736725934
103475,0.11299178373735036
103478,0.10908586197254029
103480,0.09614080346166298
103484,0.06356780252429739
103494,0.08938659766305611
103513,0.10656823832207346
103515,0.0855900162811142
103516,0.15422863804152226
103525,0.11023415789464486
103541,0.11544821514941109
103544,0.07122241938646526
103562,0.11673277301520647
103570,0.1569056426700753
103572,0.12440957240106476
103574,0.06861542260789354
103575,0.09251371518338186
103591,0.10718454684711338
103594,0.07173138429235343
103609,0.06432927817921862
103613,0.0670754334969801
103614,0.08026931291406675
103615,0.06069873744035703
103624,0.11000882917767131
103625,0.1298808014058323
103628,0.13530423145256676
103629,0.06671769776560517
103647,0.077063632775538
103648,0.09358891730621668
103651,0.07345845063736121
103658,0.057223854510872287
103668,0.07642261448224036
103669,0.07598267852534307
103676,0.07994357890620521
103682,0.07661131358719932
103683,0.058575652243047935
103689,0.0664799488929932
103725,0.049258418226811145
103733,0.09702616176990705
103744,0.0495980627187968
103762,0.10262664252751857
103771,0.12390605536406143
103773,0.06265341336743635
103783,0.10403710857334515
103784,0.09776802761923985
103808,0.06520887955209168
103812,0.06779023981277146
103813,0.0874495322029941
103814,0.08778164244827495
103818,0.13467457221330642
103824,0.08403041743416131
103828,0.053479673987437436
103830,0.0851120206184047
103840,0.06364332093000882
103842,0.11042602303530612
103847,0.11666174294735815
103848,0.09418057124195664
103851,0.05789985316157953
103854,0.11547290940271718
103857,0.18227333995050998
103861,0.05756583433127454
103862,0.08375629402969473
103865,0.09576757700958786
103870,0.052685990486834
103876,0.09632174234140084
103891,0.1433810591182418
103908,0.06776208315518213
103914,0.08459939667079185
103918,0.09526979427418555
103940,0.10035899339035152
103963,0.12806441234445182
103966,0.09915939335705613
103971,0.11928571641941503
103980,0.11003642887105776
103984,0.07805671593003752
103985,0.0856300607144437
103998,0.12560168069266356
104019,0.0763663110919805
104026,0.08856929507539277
104035,0.12295061117902652
104044,0.07587071838813846
104045,0.08465950865816946
104047,0.11229702688270342
104051,0.06430653638027678
104058,0.07776389849511713
104063,0.06847183204695109
104066,0.091224154097883
104087,0.050667213113103446
104089,0.07548622320254218
104095,0.07992349362604771
104098,0.1148349387093349
104104,0.05592033803218906
104110,0.08900968967053617
104120,0.08351130154768732
104122,0.05833699340471936
104131,0.08344612054473641
104132,0.09225615770565467
104135,0.05707231019419241
104136,0.08364598389036335
104149,0.07332140189366833
104150,0.08382072077399327
104156,0.09115031900526413
104165,0.09033527162878836
104175,0.0756575171652216
104179,0.10432017042586476
104184,0.09271183714331914
104206,0.06513997495390428
104216,0.10255926323950643
104230,0.1488227093702819
104257,0.05776960449468234
104272,0.051867416543015375
104273,0.0883961714113255
104278,0.050216943808874204
104294,0.1012629930342483
104295,0.07453535163995365
104297,0.06541561319671603
104298,0.09520460937603233
104308,0.09998227053759132
104318,0.08068150612706314
104319,0.06235206187061273
104320,0.10474320662080548
104327,0.09970423353083248
104334,0.08807496458789925
104344,0.10563502203851188
104350,0.06754505803020132
104351,0.09696731541398564
104354,0.10624216661204318
104369,0.1310498413741525
104376,0.08847346396895338
104381,0.08393802331931663
104384,0.09614919517348604
104391,0.056020993797542835
104394,0.09186702407480743
104398,0.11934216052482605
104402,0.07423324217360425
104408,0.08719792787775511
104409,0.052724765086033104
104410,0.12417642520637531
104412,0.07973492543252542
104417,0.11513535455105738
104424,0.08870535692100338
104426,0.0659150364847548
104435,0.08362121315050712
104445,0.07050149201434315
104458,0.05781991952915423
104460,0.08608319162766802
104466,0.07536112439658153
104472,0.10431644865902015
104473,0.11572844978323518
104479,0.05410581439178628
104480,0.07741381637962404
104482,0.11624642538481185
104499,0.05645137770438632
104501,0.05135378075433406
104502,0.06879836096651595
104506,0.0870077546967698
104510,0.060682645379190304
104512,0.05624998744470271
104520,0.13144397207928496
104528,0.10348180162753472
104529,0.09461993167586276
104541,0.10050862277199149
104578,0.059451990740443134
104584,0.08378327754365944
104588,0.10384316608879395
104602,0.07420352145090457
104610,0.05940026637588381
104611,0.08971097423014451
104618,0.11594369601343542
104620,0.07844529174983723
104622,0.0560656562749536
104624,0.07032202377544745
104625,0.09627192228702901
104634,0.1266343251074369
104639,0.10188528206399884
104646,0.07770598673695922
104647,0.06616403208276171
104652,0.053903604471160195
104670,0.08741624571949488
104677,0.072799912105272
104685,0.11926909188761818
104691,0.09486966793659289
104696,0.07792446176349212
104699,0.06101776958488722
104712,0.11439898405845708
104714,0.07852127577233206
104717,0.08053039623971761
104718,0.07659571220881617
104740,0.06688902370778892
104741,0.0970726207254043
104743,0.04421877495621347
104744,0.09241249637522027
104747,0.10217567241016598
104767,0.0841423046071495
104772,0.20172405423620554
104776,0.13034617644080806
104779,0.06500025796347993
104814,0.08373053918317151
104815,0.07743328926090372
104830,0.09691718729186756
104831,0.12038151706010175
104833,0.1117424065467635
104839,0.07348599383960583
104840,0.09104519275250618
104860,0.08351543163612205
104861,0.06017891960966313
104866,0.08539669135607776
104870,0.07071049287443298
104877,0.09383968426794731
104878,0.05777341566949228
104879,0.0753097402704499
104880,0.08997681511888292
104899,0.08153202602533252
104906,0.056634782338849464
104907,0.11301926812793621
104913,0.09220400361918307
104916,0.11437898406124739
104921,0.09454126870023749
104930,0.07543453541419007
104931,0.09350301223255109
104936,0.09999301435107026
104937,0.07660072706931795
104942,0.07928592607243923
104943,0.07580628104298309
104969,0.1049483307550431
104972,0.14101467973196807
104988,0.09128301186108694
105013,0.10315126896154189
105015,0.08948053007220218
105019,0.06987000671430478
105027,0.09566056378963243
105030,0.10195297124315683
105035,0.1587182927388856
105041,0.06461983377298458
105051,0.1365090852875025
105056,0.07331820045178543
105067,0.1697472827806337
105071,0.09820838729424176
105072,0.06203957327037207
105074,0.13426241121542595
105091,0.10681060576022951
105101,0.07203601186392233
105103,0.08616196560671813
105134,0.0940303038326829
105139,0.08734981188001813
105142,0.13559857787031415
105146,0.08273364314963151
105163,0.0800776581017808
105168,0.10715726261756868
105172,0.05486679464664435
105176,0.12755008383448893
105195,0.08396481420500901
105196,0.1269735645984135
105197,0.05942782808002942
105203,0.08539380746088322
105223,0.08201102666773999
105227,0.0914694054976039
105228,0.059847104911854555
105230,0.11496558098189207
105231,0.13917400374710792
105239,0.07783078234996707
105242,0.11416857095991034
105244,0.08753985007555382
105245,0.10862403103417213
105248,0.04974088549598273
105249,0.07623275231008748
105266,0.12539213770835778
105271,0.13199454958990653
105276,0.10180600905802367
105282,0.10059487214503404
105292,0.0855792406773826
105297,0.04666759780287155
105332,0.11391535205638194
105333,0.07605868592330561
105343,0.06044663001256249
105344,0.0553522170809796
105345,0.09913785774355306
105357,0.08627834094547185
105359,0.08575159228072436
105366,0.07251396722966222
105367,0.10104554056947194
105370,0.045751561411837706
105377,0.08666575893146768
105390,0.09142160514346366
105399,0.0655649635071091
105403,0.07635573885177285
105404,0.08247134780031895
105414,0.06592803610922664
105417,0.08233468828176739
105425,0.12004448938241385
105452,0.06525497628164272
105454,0.11171473617612923
105456,0.12327950420464474
105470,0.09096268421485025
105471,0.05328982585678394
105483,0.08522662887124402
105493,0.10583365777124099
105508,0.12078599539770608
105514,0.09840546689293832
105515,0.053811599045787195
105528,0.12804908026955833
105529,0.06647661278286286
105531,0.06442991304896303
105532,0.06926298814460514
105558,0.054560503895746924
105574,0.08399255431895543
105578,0.05617660233962116
105584,0.1411834435408883
105595,0.10097668886931965
105617,0.1038154669474296
105618,0.07845039832284725
105621,0.07281311642292759
105625,0.0707442812287748
105629,0.07962781751537222
105630,0.05958421990463788
105634,0.06803731948045516
105635,0.09318936777943322
105641,0.08268075589438179
105647,0.10991970767805613
105648,0.07801208825680282
105655,0.06773711360323896
105657,0.06265297055945174
105672,0.11395638975907743
105678,0.0885895761644037
105682,0.07419048591469735
105691,0.08938126104911705
105692,0.07815592799767276
105706,0.11354510631489355
105712,0.11014261073306915
105720,0.08609168154967496
105734,0.07138207687948164
105735,0.08649843635079474
105736,0.08870745767760319
105737,0.05099550032943047
105738,0.12298011517694944
105740,0.11914378105164734
105744,0.0671899545042046
105747,0.10807762669099098
105749,0.10049840832367245
105754,0.08661179282053004
105758,0.06705102601919767
105760,0.07382320279671843
105767,0.08456968499708291
105784,0.11622767159334202
105791,0.08602549880579767
105802,0.0820711714172883
105807,0.11857040402951864
105809,0.07322734235919046
105816,0.08233541187279149
105817,0.05512179119269781
105824,0.11023193750876178
105832,0.10015314574626434
105856,0.0820084160338096
105865,0.07379500714963302
105899,0.07042229596698547
105906,0.0464145358230912
105916,0.08530204759076943
105923,0.09695723490178307
105937,0.09699243891912762
105965,0.06235664248017718
105966,0.08363823256068574
105968,0.07033232648825166
105973,0.0755440551961298
105976,0.10056929699514591
105978,0.061808473948558276
105979,0.0677228820884339
105991,0.09600992782402741
105998,0.07672492336902624
105999,0.08843819724953741
106000,0.09615623252490699
106001,0.08920085504418061
106010,0.07740358289119938
106011,0.09811420791303496
106013,0.10549181877180328
106015,0.08514080014237774
106026,0.0637053632611009
106032,0.06677693262750581
106035,0.08507645052885704
106040,0.07814859603973694
106041,0.11965255742050333
106044,0.05153359970373675
106053,0.09727485854761461
106054,0.06112564267893584
106065,0.11305478043288858
106081,0.06697013568400804
106083,0.0887042087887278
106087,0.08911772501462056
106090,0.08799467859327713
106101,0.047973328618434743
106102,0.1156909115974451
106109,0.07572657780949142
106116,0.061391715602609885
106150,0.06335731963217388
106155,0.17758099345628425
106166,0.08934978984374498
106176,0.08051906824605512
106189,0.0645031342636851
106199,0.11003423301497152
106205,0.09983794891491526
106206,0.08656646309225975
106211,0.08243374201902577
106214,0.05916816894704512
106216,0.06932240075838043
106217,0.09423191826656067
106225,0.07457287650560102
106249,0.06297976570491104
106256,0.0827732153144251
106258,0.07043985266527215
106261,0.08721819404700955
106262,0.10408914096870718
106264,0.049339797070726214
106271,0.08791651522591931
106276,0.08035022168076046
106277,0.08587972191710964
106286,0.10152777493919894
106293,0.05976581024161033
106295,0.0727622395820748
106296,0.08953107924702226
106297,0.11572198134518931
106298,0.08335144510471504
106311,0.06467388009766946
106314,0.11501428851082685
106320,0.10288281301004464
106334,0.0920482009120822
106346,0.07201158969886441
106347,0.06998700452043426
106349,0.08208645494660281
106354,0.09653510008522447
106360,0.0626813843017098
106373,0.07468206440248024
106377,0.06944073952957444
106386,0.10220191748872526
106387,0.09999236252209986
106391,0.0528394727634389
106401,0.11964921041555089
106411,0.11563254274509542
106413,0.1147950653145776
106426,0.09222863692243734
106427,0.06381223860855763
106428,0.11704647606120255
106434,0.09784293344078371
106438,0.0843785869799149
106440,0.0980887295630764
106441,0.059997429855231356
106452,0.11564310885177699
106453,0.08228040173373208
106454,0.09841080749105825
106457,0.08553358837877857
106484,0.06825743157532745
106488,0.14490819994240173
106491,0.08296017875775794
106514,0.08076365994797052
106527,0.08083522614487068
106528,0.07063593815608385
106529,0.057729726944541475
106534,0.1180452573831117
106550,0.10281185914910977
106577,0.07908309378496149
106585,0.1291024950734593
106590,0.06444213815647738
106607,0.07631480730891221
106610,0.10054074471170209
106611,0.08785408275169707
106612,0.12664162869317672
106624,0.058869981084011216
106631,0.061504171689236976
106647,0.16180170248178177
106660,0.11232191301797155
106674,0.0910599769621602
106687,0.0666487655149198
106712,0.10038392136094484
106713,0.08572623971875727
106717,0.06731921405215996
106720,0.08856329567813423
106721,0.0871894684122704
106724,0.07466769465144167
106735,0.09585460001398229
106739,0.09066140753037269
106740,0.08000812329345612
106754,0.06514636847717818
106760,0.16181755520667118
106761,0.09549859172425848
106784,0.11222130641930012
106787,0.08496014692818644
106797,0.0646073388302159
106798,0.07440387476485283
106802,0.11831792906740152
106803,0.0940032193178989
106804,0.14202950223786998
106805,0.07173605479917876
106810,0.11332914945144207
106812,0.09258428479891098
106813,0.06718242753187986
106817,0.06516306051157872
106822,0.11324141297005952
106823,0.08579308360252826
106827,0.05799140328967193
106841,0.07215771165045202
106851,0.0951170638946011
106852,0.09543169668499762
106853,0.14292919474231625
106854,0.15538832135842007
106861,0.10209979858078723
106873,0.11752880109731771
106877,0.06777741835684457
106878,0.08278969829146783
106881,0.10234875762702426
106900,0.08649683466407829
106906,0.06523995329549691
106907,0.07859303434383477
106914,0.08017619538883007
106916,0.09764740482641646
106924,0.07206792626690522
106931,0.0681178435172289
106936,0.11036060028976478
106937,0.08361705920907678
106938,0.06159265806465663
106939,0.09370892194043946
106943,0.07581721950755545
106944,0.07555833974689533
106967,0.09926074734268481
106980,0.07045159243744331
106986,0.05976349110626372
106987,0.08336792202515568
106990,0.05990429695188369
107013,0.04668086130454827
107023,0.0908590194260361
107033,0.06408764385290551
107037,0.09359057288061093
107048,0.0945545600007629
107071,0.1019438281618253
107081,0.04988937195199114
107113,0.07668283972709757
107130,0.05935838768550317
107131,0.07979751108446574
107145,0.08662969152325585
107156,0.07891854029750663
107219,0.0738013039435326
107222,0.13197380742578393
107223,0.18059407473193753
107232,0.11426385479003051
107245,0.0833921244794525
107246,0.048555290201775125
107247,0.06514599889477636
107256,0.059100669784891514
107259,0.08337706350978877
107260,0.04855428551326691
107279,0.12913278861367805
107280,0.07297034955734782
107281,0.08396901264429558
107285,0.08248294961628042
107329,0.09675101107679619
107337,0.08353390263794
107349,0.07348546419542994
107350,0.0925684345436945
107351,0.056492219241432474
107359,0.14987075081277312
107391,0.08137447413425039
107394,0.10263009790029545
107395,0.061091200842571025
107406,0.1106675794309848
107416,0.11045790293603841
107417,0.08011340041187082
107418,0.08026348398681206
107419,0.06877521824562431
107444,0.08391669967417066
107445,0.09542627026715006
107446,0.08455759733982983
107460,0.08943140026285926
107470,0.08904195540046075
107475,0.06666321170998814
107520,0.09447837873564624
107526,0.07355092274284862
107527,0.050381308905831694
107530,0.061971845398946526
107532,0.13771077982341362
107534,0.10573139888183272
107535,0.08992134158109542
107554,0.10793855429363465
107556,0.08379887829180648
107559,0.10003738574787405
107561,0.05656166088290845
107564,0.07125729946370256
107566,0.0902735602889664
107571,0.06867347003687067
107590,0.089450849580955
107602,0.0877324832920859
107625,0.11375557998541243
107626,0.12946614628899314
107635,0.08270581996021646
107636,0.06845548170202179
107645,0.0896076161690028
107652,0.09782716609125153
107655,0.054077591461083374
107668,0.06520503995881709
107670,0.07247747547399992
107677,0.044460151828756254
107680,0.1031207238780498
107683,0.09031479059238866
107684,0.06376870787801321
107691,0.08269636631074492
107692,0.11372878031682548
107703,0.09801146148976234
107709,0.05095804319781672
107710,0.0794878442080077
107721,0.09460001486772755
107725,0.0951762016914985
107727,0.10891306312484149
107739,0.07781111491103872
107740,0.10620694559565146
107741,0.09042128803212518
107747,0.07884099074353003
107765,0.13647752182865414
107768,0.061332893399704914
107775,0.0965726500595588
107782,0.11685053184188163
107790,0.06557336136837025
107801,0.06887482449696357
107807,0.054813847969509256
107811,0.11685613946686055
107817,0.10834632389050705
107826,0.07200768914741329
107838,0.08490502438177609
107839,0.07900178708579579
107843,0.07216697586562412
107847,0.06432240878783001
107849,0.09565246956010795
107850,0.0834190161664698
107867,0.09947579069844778
107871,0.09379509145619924
107908,0.0805787144472488
107913,0.12656244755348797
107927,0.09218559716965763
107931,0.051520925658796485
107955,0.058659971522600086
107962,0.0791314685187588
107977,0.07563424244706278
107978,0.07666591023576776
107993,0.06308643021074199
108010,0.08284719839817224
108016,0.09428645535890054
108018,0.14166221711183058
108027,0.1236673350652518
108045,0.08389596263032766
108069,0.11987633179634066
108082,0.10428082246416208
108089,0.0873135947983434
108092,0.07170846423007354
108106,0.07065979597060898
108112,0.0751337986941611
108120,0.11953030340324466
108122,0.17537873500414508
108135,0.12443512602388042
108170,0.07276248146779962
108171,0.0869431327776061
108177,0.06411591948575365
108180,0.1104665528288574
108183,0.09055608304259583
108184,0.0550589066989967
108185,0.08618531520431562
108192,0.09126028686233058
108195,0.10512454265868695
108196,0.1140490545900203
108218,0.0613644836205133
108219,0.1229048938442737
108243,0.10887757500047522
108249,0.05624406901132035
